Event1    	Event2    	Tree      	Model	lnML          	ML            	mu1 	mu1star	nu1 	nu1star	mu2 	mu2star	nu2 	nu2star
106       	108       	1         	L    	-66.5752615149	1.221e-29     	18.117	-   	5.8126	-   	0   	1000	0   	1000
106       	109       	1         	L    	-70.9491052484	1.5388e-31    	0.70498	1000	2.5685	1000	16.898	0   	6.0605	0   
106       	110       	1         	L    	-66.5752615149	1.221e-29     	18.117	-   	5.8126	-   	0   	1000	0   	1000
106       	111       	1         	L    	-66.5752615149	1.221e-29     	18.117	-   	5.8126	-   	0   	1000	0   	1000
89        	107       	1         	L    	-77.0023516537	3.6166e-34    	2.4969	14.953	0   	0   	17.47	0   	6.1683	0   
90        	107       	1         	L    	-77.0023516537	3.6166e-34    	2.4969	14.953	0   	0   	17.47	0   	6.1683	0   
91        	107       	1         	L    	-77.0023516537	3.6166e-34    	2.4969	14.953	0   	0   	17.47	0   	6.1683	0   
92        	107       	1         	L    	-77.0023516537	3.6166e-34    	2.4969	14.953	0   	0   	17.47	0   	6.1683	0   
95        	107       	1         	L    	-75.5282361498	1.5794e-33    	2.5515	14.842	0   	0   	17.852	0   	6.144	0   
96        	107       	1         	L    	-96.3556612009	1.4232e-42    	4.4388	0   	10.529	0   	26.644	15.719	6.4179	3.7864
99        	107       	1         	L    	-96.3556612009	1.4232e-42    	4.4388	0   	10.529	0   	26.644	15.719	6.4179	3.7864
100       	107       	1         	L    	-75.5282361498	1.5794e-33    	2.5515	14.842	0   	0   	17.852	0   	6.144	0   
101       	107       	1         	L    	-75.5282361498	1.5794e-33    	2.5515	14.842	0   	0   	17.852	0   	6.144	0   
102       	107       	1         	L    	-96.3556612009	1.4232e-42    	4.4388	0   	10.529	0   	26.644	15.719	6.4179	3.7864
107       	108       	1         	L    	-70.9491052484	1.5388e-31    	16.898	0   	6.0605	0   	0.70498	1000	2.5685	1000
107       	109       	1         	L    	-64.0229590877	1.5674e-28    	16.769	-   	6.0556	-   	0   	1000	0   	1000
107       	110       	1         	L    	-70.9491052484	1.5388e-31    	16.898	0   	6.0605	0   	0.70498	1000	2.5685	1000
107       	111       	1         	L    	-70.9491052484	1.5388e-31    	16.898	0   	6.0605	0   	0.70498	1000	2.5685	1000
89        	108       	1         	L    	-79.3762430774	3.3677e-35    	2.5175	14.266	0   	0   	18.872	0   	5.9292	0   
90        	108       	1         	L    	-79.3762430774	3.3677e-35    	2.5175	14.266	0   	0   	18.872	0   	5.9292	0   
91        	108       	1         	L    	-79.3762430774	3.3677e-35    	2.5175	14.266	0   	0   	18.872	0   	5.9292	0   
92        	108       	1         	L    	-79.3762430774	3.3677e-35    	2.5175	14.266	0   	0   	18.872	0   	5.9292	0   
95        	108       	1         	L    	-77.8766811461	1.5086e-34    	2.573	14.165	0   	0   	19.288	0   	5.9069	0   
96        	108       	1         	L    	-98.7647320368	1.2794e-43    	4.6135	0   	10.529	0   	26.68	17.181	6.1226	3.9428
99        	108       	1         	L    	-98.7647320368	1.2794e-43    	4.6135	0   	10.529	0   	26.68	17.181	6.1226	3.9428
100       	108       	1         	L    	-77.8766811461	1.5086e-34    	2.573	14.165	0   	0   	19.288	0   	5.9069	0   
101       	108       	1         	L    	-77.8766811461	1.5086e-34    	2.573	14.165	0   	0   	19.288	0   	5.9069	0   
102       	108       	1         	L    	-98.7647320368	1.2794e-43    	4.6135	0   	10.529	0   	26.68	17.181	6.1226	3.9428
108       	109       	1         	L    	-70.9491052484	1.5388e-31    	0.70498	1000	2.5685	1000	16.898	0   	6.0605	0   
108       	110       	1         	L    	-66.5752615149	1.221e-29     	18.117	-   	5.8126	-   	0   	1000	0   	1000
108       	111       	1         	L    	-66.5752615149	1.221e-29     	18.117	-   	5.8126	-   	0   	1000	0   	1000
89        	109       	1         	L    	-77.0023516537	3.6166e-34    	2.4969	14.953	0   	0   	17.47	0   	6.1683	0   
90        	109       	1         	L    	-77.0023516537	3.6166e-34    	2.4969	14.953	0   	0   	17.47	0   	6.1683	0   
91        	109       	1         	L    	-77.0023516537	3.6166e-34    	2.4969	14.953	0   	0   	17.47	0   	6.1683	0   
92        	109       	1         	L    	-77.0023516537	3.6166e-34    	2.4969	14.953	0   	0   	17.47	0   	6.1683	0   
95        	109       	1         	L    	-75.5282361498	1.5794e-33    	2.5515	14.842	0   	0   	17.852	0   	6.144	0   
96        	109       	1         	L    	-96.3556612009	1.4232e-42    	4.4388	0   	10.529	0   	26.644	15.719	6.4179	3.7864
99        	109       	1         	L    	-96.3556612009	1.4232e-42    	4.4388	0   	10.529	0   	26.644	15.719	6.4179	3.7864
100       	109       	1         	L    	-75.5282361498	1.5794e-33    	2.5515	14.842	0   	0   	17.852	0   	6.144	0   
101       	109       	1         	L    	-75.5282361498	1.5794e-33    	2.5515	14.842	0   	0   	17.852	0   	6.144	0   
102       	109       	1         	L    	-96.3556612009	1.4232e-42    	4.4388	0   	10.529	0   	26.644	15.719	6.4179	3.7864
109       	110       	1         	L    	-70.9491052484	1.5388e-31    	16.898	0   	6.0605	0   	0.70498	1000	2.5685	1000
109       	111       	1         	L    	-70.9491052484	1.5388e-31    	16.898	0   	6.0605	0   	0.70498	1000	2.5685	1000
89        	110       	1         	L    	-79.3762430774	3.3677e-35    	2.5175	14.266	0   	0   	18.872	0   	5.9292	0   
90        	110       	1         	L    	-79.3762430774	3.3677e-35    	2.5175	14.266	0   	0   	18.872	0   	5.9292	0   
91        	110       	1         	L    	-79.3762430774	3.3677e-35    	2.5175	14.266	0   	0   	18.872	0   	5.9292	0   
92        	110       	1         	L    	-79.3762430774	3.3677e-35    	2.5175	14.266	0   	0   	18.872	0   	5.9292	0   
95        	110       	1         	L    	-77.8766811461	1.5086e-34    	2.573	14.165	0   	0   	19.288	0   	5.9069	0   
96        	110       	1         	L    	-98.7647320368	1.2794e-43    	4.6135	0   	10.529	0   	26.68	17.181	6.1226	3.9428
99        	110       	1         	L    	-98.7647320368	1.2794e-43    	4.6135	0   	10.529	0   	26.68	17.181	6.1226	3.9428
100       	110       	1         	L    	-77.8766811461	1.5086e-34    	2.573	14.165	0   	0   	19.288	0   	5.9069	0   
101       	110       	1         	L    	-77.8766811461	1.5086e-34    	2.573	14.165	0   	0   	19.288	0   	5.9069	0   
102       	110       	1         	L    	-98.7647320368	1.2794e-43    	4.6135	0   	10.529	0   	26.68	17.181	6.1226	3.9428
110       	111       	1         	L    	-66.5752615149	1.221e-29     	18.117	-   	5.8126	-   	0   	1000	0   	1000
89        	111       	1         	L    	-79.3762430774	3.3677e-35    	2.5175	14.266	0   	0   	18.872	0   	5.9292	0   
90        	111       	1         	L    	-79.3762430774	3.3677e-35    	2.5175	14.266	0   	0   	18.872	0   	5.9292	0   
91        	111       	1         	L    	-79.3762430774	3.3677e-35    	2.5175	14.266	0   	0   	18.872	0   	5.9292	0   
92        	111       	1         	L    	-79.3762430774	3.3677e-35    	2.5175	14.266	0   	0   	18.872	0   	5.9292	0   
95        	111       	1         	L    	-77.8766811461	1.5086e-34    	2.573	14.165	0   	0   	19.288	0   	5.9069	0   
96        	111       	1         	L    	-98.7647320368	1.2794e-43    	4.6135	0   	10.529	0   	26.68	17.181	6.1226	3.9428
99        	111       	1         	L    	-98.7647320368	1.2794e-43    	4.6135	0   	10.529	0   	26.68	17.181	6.1226	3.9428
100       	111       	1         	L    	-77.8766811461	1.5086e-34    	2.573	14.165	0   	0   	19.288	0   	5.9069	0   
101       	111       	1         	L    	-77.8766811461	1.5086e-34    	2.573	14.165	0   	0   	19.288	0   	5.9069	0   
102       	111       	1         	L    	-98.7647320368	1.2794e-43    	4.6135	0   	10.529	0   	26.68	17.181	6.1226	3.9428
95        	112       	1         	L    	-121.2764977930	2.1394e-53    	0   	4.3539	0   	0   	3.2372	-   	37.622	-   
100       	112       	1         	L    	-121.2764977930	2.1394e-53    	0   	4.3539	0   	0   	3.2372	-   	37.622	-   
101       	112       	1         	L    	-121.2764977930	2.1394e-53    	0   	4.3539	0   	0   	3.2372	-   	37.622	-   
112       	113       	1         	L    	-130.6772769085	1.7684e-57    	3.2698	2.1134	38.243	24.718	0.25673	1000	9.0446	1000
112       	114       	1         	L    	-153.5391322604	2.0835e-67    	3.2191	2.3321	42.132	30.522	0.70316	1000	52.911	1000
112       	115       	1         	L    	-130.6772769085	1.7684e-57    	3.2698	2.1134	38.243	24.718	0.25673	1000	9.0446	1000
112       	116       	1         	L    	-130.6772769085	1.7684e-57    	3.2698	2.1134	38.243	24.718	0.25673	1000	9.0446	1000
112       	117       	1         	L    	-130.6772769085	1.7684e-57    	3.2698	2.1134	38.243	24.718	0.25673	1000	9.0446	1000
112       	118       	1         	L    	-103.0272400704	1.8023e-45    	1e-07	1000	0.0001	1000	3.2852	-   	37.378	-   
95        	113       	1         	L    	-128.7522850583	1.2123e-56    	0   	4.3544	0   	0   	2.845	-   	47.802	-   
100       	113       	1         	L    	-128.7522850583	1.2123e-56    	0   	4.3544	0   	0   	2.845	-   	47.802	-   
101       	113       	1         	L    	-128.7522850583	1.2123e-56    	0   	4.3544	0   	0   	2.845	-   	47.802	-   
113       	114       	1         	L    	-150.1749925513	6.0232e-66    	2.8231	1.5956	56.343	31.844	0.51546	1000	39.229	1000
113       	115       	1         	L    	-110.5607805360	9.6397e-49    	2.8814	-   	47.477	-   	1e-07	1000	0.0001	1000
113       	116       	1         	L    	-110.5607805360	9.6397e-49    	2.8814	-   	47.477	-   	1e-07	1000	0.0001	1000
113       	117       	1         	L    	-110.5607805360	9.6397e-49    	2.8814	-   	47.477	-   	1e-07	1000	0.0001	1000
113       	118       	1         	L    	-128.8045450379	1.1505e-56    	0.0091723	1000	9.1723	1000	3.2724	2.115	38.23	24.708
44        	114       	1         	L    	-141.4727337703	3.6239e-62    	0   	13.314	0   	21.159	1.7105	-   	98.708	-   
114       	115       	1         	L    	-149.0465747728	1.8616e-65    	0.039885	1000	39.885	1000	2.8226	1.594	56.365	31.829
114       	116       	1         	L    	-149.0465747728	1.8616e-65    	0.039885	1000	39.885	1000	2.8226	1.594	56.365	31.829
114       	117       	1         	L    	-149.0465747728	1.8616e-65    	0.039885	1000	39.885	1000	2.8226	1.594	56.365	31.829
114       	118       	1         	L    	-152.4467053352	6.2121e-67    	0.053818	1000	53.818	1000	3.2181	2.3278	42.161	30.497
95        	115       	1         	L    	-128.7522850583	1.2123e-56    	0   	4.3544	0   	0   	2.845	-   	47.802	-   
100       	115       	1         	L    	-128.7522850583	1.2123e-56    	0   	4.3544	0   	0   	2.845	-   	47.802	-   
101       	115       	1         	L    	-128.7522850583	1.2123e-56    	0   	4.3544	0   	0   	2.845	-   	47.802	-   
115       	116       	1         	L    	-110.5607805360	9.6397e-49    	2.8814	-   	47.477	-   	1e-07	1000	0.0001	1000
115       	117       	1         	L    	-110.5607805360	9.6397e-49    	2.8814	-   	47.477	-   	1e-07	1000	0.0001	1000
115       	118       	1         	L    	-128.8045450379	1.1505e-56    	0.0091723	1000	9.1723	1000	3.2724	2.115	38.23	24.708
95        	116       	1         	L    	-128.7522850583	1.2123e-56    	0   	4.3544	0   	0   	2.845	-   	47.802	-   
100       	116       	1         	L    	-128.7522850583	1.2123e-56    	0   	4.3544	0   	0   	2.845	-   	47.802	-   
101       	116       	1         	L    	-128.7522850583	1.2123e-56    	0   	4.3544	0   	0   	2.845	-   	47.802	-   
116       	117       	1         	L    	-110.5607805360	9.6397e-49    	2.8814	-   	47.477	-   	1e-07	1000	0.0001	1000
116       	118       	1         	L    	-128.8045450379	1.1505e-56    	0.0091723	1000	9.1723	1000	3.2724	2.115	38.23	24.708
95        	117       	1         	L    	-128.7522850583	1.2123e-56    	0   	4.3544	0   	0   	2.845	-   	47.802	-   
100       	117       	1         	L    	-128.7522850583	1.2123e-56    	0   	4.3544	0   	0   	2.845	-   	47.802	-   
101       	117       	1         	L    	-128.7522850583	1.2123e-56    	0   	4.3544	0   	0   	2.845	-   	47.802	-   
117       	118       	1         	L    	-128.8045450379	1.1505e-56    	0.0091723	1000	9.1723	1000	3.2724	2.115	38.23	24.708
95        	118       	1         	L    	-121.2764977930	2.1394e-53    	0   	4.3539	0   	0   	3.2372	-   	37.622	-   
100       	118       	1         	L    	-121.2764977930	2.1394e-53    	0   	4.3539	0   	0   	3.2372	-   	37.622	-   
101       	118       	1         	L    	-121.2764977930	2.1394e-53    	0   	4.3539	0   	0   	3.2372	-   	37.622	-   
119       	120       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
119       	121       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
119       	122       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
119       	123       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
119       	124       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
119       	125       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
119       	126       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
119       	127       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
120       	121       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
120       	122       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
120       	123       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
120       	124       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
120       	125       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
120       	126       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
120       	127       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
121       	122       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
121       	123       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
121       	124       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
121       	125       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
121       	126       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
121       	127       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
122       	123       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
122       	124       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
122       	125       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
122       	126       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
122       	127       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
123       	124       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
123       	125       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
123       	126       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
123       	127       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
124       	125       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
124       	126       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
124       	127       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
125       	126       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
125       	127       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
126       	127       	1         	L    	-9.9391118433 	4.825e-05     	2.0289	-   	0   	-0  	0   	1000	0   	0   
