Event1	Event2	Model1	Model2	LRT	Pvalue	combinedModels	df
89	105	A	L	2.46622756759999	0.1163	AL	1
89	105	B	L	1.34536690479999	0.2461	BL	1
89	106	i	a	1.9340934512	0.1643	ia	1
89	106	i	b	2.911852377	0.08793	ib	1
89	106	i	l	4.09950162999999	0.1288	il	2
89	106	i	I	2.15900692	0.3398	iI	2
89	106	a	l	2.16540817879999	0.1411	al	1
89	106	a	A	1.78234071599999	0.4102	aA	2
89	106	b	l	1.18764925299999	0.2758	bl	1
89	106	b	B	1.92544245299999	0.3819	bB	2
89	106	l	L	2.08316010479999	0.3529	lL	2
89	106	I	A	1.5574272472	0.212	IA	1
89	106	I	B	2.67828790999999	0.1017	IB	1
89	106	I	L	4.02365481479998	0.1337	IL	2
89	106	A	L	2.46622756759999	0.1163	AL	1
89	106	B	L	1.34536690479999	0.2461	BL	1
89	107	i	a	2.12847224520002	0.1446	ia	1
89	107	i	b	3.06981612800001	0.07976	ib	1
89	107	i	l	4.18312468880001	0.1235	il	2
89	107	i	I	1.78324124900001	0.41	iI	2
89	107	a	l	2.05465244359999	0.1517	al	1
89	107	a	A	1.44522922119998	0.4855	aA	2
89	107	b	l	1.11330856079999	0.2914	bl	1
89	107	b	B	1.54874411	0.461	bB	2
89	107	l	L	1.680919862	0.4315	lL	2
89	107	I	A	1.79046021739998	0.1809	IA	1
89	107	I	B	2.835318989	0.09221	IB	1
89	107	I	L	4.08080330179999	0.13	IL	2
89	107	A	L	2.29034308440001	0.1302	AL	1
89	107	B	L	1.24548431279999	0.2644	BL	1
89	108	i	a	1.9340934512	0.1643	ia	1
89	108	i	b	2.911852377	0.08793	ib	1
89	108	i	l	4.09950162999999	0.1288	il	2
89	108	i	I	2.15900692	0.3398	iI	2
89	108	a	l	2.16540817879999	0.1411	al	1
89	108	a	A	1.78234071599999	0.4102	aA	2
89	108	b	l	1.18764925299999	0.2758	bl	1
89	108	b	B	1.92544245299999	0.3819	bB	2
89	108	l	L	2.08316010479999	0.3529	lL	2
89	108	I	A	1.5574272472	0.212	IA	1
89	108	I	B	2.67828790999999	0.1017	IB	1
89	108	I	L	4.02365481479998	0.1337	IL	2
89	108	A	L	2.46622756759999	0.1163	AL	1
89	108	B	L	1.34536690479999	0.2461	BL	1
89	109	i	a	2.12847224520002	0.1446	ia	1
89	109	i	b	3.06981612800001	0.07976	ib	1
89	109	i	l	4.18312468880001	0.1235	il	2
89	109	i	I	1.78324124900001	0.41	iI	2
89	109	a	l	2.05465244359999	0.1517	al	1
89	109	a	A	1.44522922119998	0.4855	aA	2
89	109	b	l	1.11330856079999	0.2914	bl	1
89	109	b	B	1.54874411	0.461	bB	2
89	109	l	L	1.680919862	0.4315	lL	2
89	109	I	A	1.79046021739998	0.1809	IA	1
89	109	I	B	2.835318989	0.09221	IB	1
89	109	I	L	4.08080330179999	0.13	IL	2
89	109	A	L	2.29034308440001	0.1302	AL	1
89	109	B	L	1.24548431279999	0.2644	BL	1
89	110	i	a	1.9340934512	0.1643	ia	1
89	110	i	b	2.911852377	0.08793	ib	1
89	110	i	l	4.09950162999999	0.1288	il	2
89	110	i	I	2.15900692	0.3398	iI	2
89	110	a	l	2.16540817879999	0.1411	al	1
89	110	a	A	1.78234071599999	0.4102	aA	2
89	110	b	l	1.18764925299999	0.2758	bl	1
89	110	b	B	1.92544245299999	0.3819	bB	2
89	110	l	L	2.08316010479999	0.3529	lL	2
89	110	I	A	1.5574272472	0.212	IA	1
89	110	I	B	2.67828790999999	0.1017	IB	1
89	110	I	L	4.02365481479998	0.1337	IL	2
89	110	A	L	2.46622756759999	0.1163	AL	1
89	110	B	L	1.34536690479999	0.2461	BL	1
89	111	i	a	1.9340934512	0.1643	ia	1
89	111	i	b	2.911852377	0.08793	ib	1
89	111	i	l	4.09950162999999	0.1288	il	2
89	111	i	I	2.15900692	0.3398	iI	2
89	111	a	l	2.16540817879999	0.1411	al	1
89	111	a	A	1.78234071599999	0.4102	aA	2
89	111	b	l	1.18764925299999	0.2758	bl	1
89	111	b	B	1.92544245299999	0.3819	bB	2
89	111	l	L	2.08316010479999	0.3529	lL	2
89	111	I	A	1.5574272472	0.212	IA	1
89	111	I	B	2.67828790999999	0.1017	IB	1
89	111	I	L	4.02365481479998	0.1337	IL	2
89	111	A	L	2.46622756759999	0.1163	AL	1
89	111	B	L	1.34536690479999	0.2461	BL	1
90	91	i	a	42.4828727174	7.13e-11	ia	1
90	91	i	b	42.4828727174	7.13e-11	ib	1
90	91	i	l	42.4828727174	5.956e-10	il	2
90	91	i	I	1.1057300578	0.5753	iI	2
90	91	a	l	0	1	al	1
90	91	a	A	0.5655866894	0.7537	aA	2
90	91	b	l	0	1	bl	1
90	91	b	B	0.5655866894	0.7537	bB	2
90	91	l	L	0.5655866894	0.7537	lL	2
90	91	I	A	41.942729349	9.399e-11	IA	1
90	91	I	B	41.942729349	9.399e-11	IB	1
90	91	I	L	41.942729349	7.803e-10	IL	2
90	91	A	L	0	1	AL	1
90	91	B	L	0	1	BL	1
90	92	i	a	42.4828727174	7.13e-11	ia	1
90	92	i	b	42.4828727174	7.13e-11	ib	1
90	92	i	l	42.4828727174	5.956e-10	il	2
90	92	i	I	1.1057300578	0.5753	iI	2
90	92	a	l	0	1	al	1
90	92	a	A	0.5655866894	0.7537	aA	2
90	92	b	l	0	1	bl	1
90	92	b	B	0.5655866894	0.7537	bB	2
90	92	l	L	0.5655866894	0.7537	lL	2
90	92	I	A	41.942729349	9.399e-11	IA	1
90	92	I	B	41.942729349	9.399e-11	IB	1
90	92	I	L	41.942729349	7.803e-10	IL	2
90	92	A	L	0	1	AL	1
90	92	B	L	0	1	BL	1
90	103	i	a	5.4616441432	0.01944	ia	1
90	103	i	b	8.1010453836	0.004424	ib	1
90	103	i	l	8.2296913368	0.01633	il	2
90	103	i	I	0.571410906400004	0.7515	iI	2
90	103	a	l	2.7680471936	0.09616	al	1
90	103	a	A	0.564204662199998	0.7542	aA	2
90	103	b	l	0.128645953199999	0.7198	bl	1
90	103	b	B	0.421919164800002	0.8098	bB	2
90	103	l	L	0.422624436599996	0.8095	lL	2
90	103	I	A	5.454437899	0.01952	IA	1
90	103	I	B	7.951553642	0.004805	IB	1
90	103	I	L	8.08090486699999	0.01759	IL	2
90	103	A	L	2.626466968	0.1051	AL	1
90	103	B	L	0.129351224999994	0.7191	BL	1
90	105	i	a	1.9340934512	0.1643	ia	1
90	105	i	b	2.911852377	0.08793	ib	1
90	105	i	l	4.09950162999999	0.1288	il	2
90	105	i	I	2.15900692	0.3398	iI	2
90	105	a	l	2.16540817879999	0.1411	al	1
90	105	a	A	1.78234071599999	0.4102	aA	2
90	105	b	l	1.18764925299999	0.2758	bl	1
90	105	b	B	1.92544245299999	0.3819	bB	2
90	105	l	L	2.08316010479999	0.3529	lL	2
90	105	I	A	1.5574272472	0.212	IA	1
90	105	I	B	2.67828790999999	0.1017	IB	1
90	105	I	L	4.02365481479998	0.1337	IL	2
90	105	A	L	2.46622756759999	0.1163	AL	1
90	105	B	L	1.34536690479999	0.2461	BL	1
90	106	i	a	1.9340934512	0.1643	ia	1
90	106	i	b	2.911852377	0.08793	ib	1
90	106	i	l	4.09950162999999	0.1288	il	2
90	106	i	I	2.15900692	0.3398	iI	2
90	106	a	l	2.16540817879999	0.1411	al	1
90	106	a	A	1.78234071599999	0.4102	aA	2
90	106	b	l	1.18764925299999	0.2758	bl	1
90	106	b	B	1.92544245299999	0.3819	bB	2
90	106	l	L	2.08316010479999	0.3529	lL	2
90	106	I	A	1.5574272472	0.212	IA	1
90	106	I	B	2.67828790999999	0.1017	IB	1
90	106	I	L	4.02365481479998	0.1337	IL	2
90	106	A	L	2.46622756759999	0.1163	AL	1
90	106	B	L	1.34536690479999	0.2461	BL	1
90	107	i	a	2.12847224520002	0.1446	ia	1
90	107	i	b	3.06981612800001	0.07976	ib	1
90	107	i	l	4.18312468880001	0.1235	il	2
90	107	i	I	1.78324124900001	0.41	iI	2
90	107	a	l	2.05465244359999	0.1517	al	1
90	107	a	A	1.44522922119998	0.4855	aA	2
90	107	b	l	1.11330856079999	0.2914	bl	1
90	107	b	B	1.54874411	0.461	bB	2
90	107	l	L	1.680919862	0.4315	lL	2
90	107	I	A	1.79046021739998	0.1809	IA	1
90	107	I	B	2.835318989	0.09221	IB	1
90	107	I	L	4.08080330179999	0.13	IL	2
90	107	A	L	2.29034308440001	0.1302	AL	1
90	107	B	L	1.24548431279999	0.2644	BL	1
90	108	i	a	1.9340934512	0.1643	ia	1
90	108	i	b	2.911852377	0.08793	ib	1
90	108	i	l	4.09950162999999	0.1288	il	2
90	108	i	I	2.15900692	0.3398	iI	2
90	108	a	l	2.16540817879999	0.1411	al	1
90	108	a	A	1.78234071599999	0.4102	aA	2
90	108	b	l	1.18764925299999	0.2758	bl	1
90	108	b	B	1.92544245299999	0.3819	bB	2
90	108	l	L	2.08316010479999	0.3529	lL	2
90	108	I	A	1.5574272472	0.212	IA	1
90	108	I	B	2.67828790999999	0.1017	IB	1
90	108	I	L	4.02365481479998	0.1337	IL	2
90	108	A	L	2.46622756759999	0.1163	AL	1
90	108	B	L	1.34536690479999	0.2461	BL	1
90	109	i	a	2.12847224520002	0.1446	ia	1
90	109	i	b	3.06981612800001	0.07976	ib	1
90	109	i	l	4.18312468880001	0.1235	il	2
90	109	i	I	1.78324124900001	0.41	iI	2
90	109	a	l	2.05465244359999	0.1517	al	1
90	109	a	A	1.44522922119998	0.4855	aA	2
90	109	b	l	1.11330856079999	0.2914	bl	1
90	109	b	B	1.54874411	0.461	bB	2
90	109	l	L	1.680919862	0.4315	lL	2
90	109	I	A	1.79046021739998	0.1809	IA	1
90	109	I	B	2.835318989	0.09221	IB	1
90	109	I	L	4.08080330179999	0.13	IL	2
90	109	A	L	2.29034308440001	0.1302	AL	1
90	109	B	L	1.24548431279999	0.2644	BL	1
90	110	i	a	1.9340934512	0.1643	ia	1
90	110	i	b	2.911852377	0.08793	ib	1
90	110	i	l	4.09950162999999	0.1288	il	2
90	110	i	I	2.15900692	0.3398	iI	2
90	110	a	l	2.16540817879999	0.1411	al	1
90	110	a	A	1.78234071599999	0.4102	aA	2
90	110	b	l	1.18764925299999	0.2758	bl	1
90	110	b	B	1.92544245299999	0.3819	bB	2
90	110	l	L	2.08316010479999	0.3529	lL	2
90	110	I	A	1.5574272472	0.212	IA	1
90	110	I	B	2.67828790999999	0.1017	IB	1
90	110	I	L	4.02365481479998	0.1337	IL	2
90	110	A	L	2.46622756759999	0.1163	AL	1
90	110	B	L	1.34536690479999	0.2461	BL	1
90	111	i	a	1.9340934512	0.1643	ia	1
90	111	i	b	2.911852377	0.08793	ib	1
90	111	i	l	4.09950162999999	0.1288	il	2
90	111	i	I	2.15900692	0.3398	iI	2
90	111	a	l	2.16540817879999	0.1411	al	1
90	111	a	A	1.78234071599999	0.4102	aA	2
90	111	b	l	1.18764925299999	0.2758	bl	1
90	111	b	B	1.92544245299999	0.3819	bB	2
90	111	l	L	2.08316010479999	0.3529	lL	2
90	111	I	A	1.5574272472	0.212	IA	1
90	111	I	B	2.67828790999999	0.1017	IB	1
90	111	I	L	4.02365481479998	0.1337	IL	2
90	111	A	L	2.46622756759999	0.1163	AL	1
90	111	B	L	1.34536690479999	0.2461	BL	1
91	92	i	a	42.4828727174	7.13e-11	ia	1
91	92	i	b	42.4828727174	7.13e-11	ib	1
91	92	i	l	42.4828727174	5.956e-10	il	2
91	92	i	I	1.1057300578	0.5753	iI	2
91	92	a	l	0	1	al	1
91	92	a	A	0.5655866894	0.7537	aA	2
91	92	b	l	0	1	bl	1
91	92	b	B	0.5655866894	0.7537	bB	2
91	92	l	L	0.5655866894	0.7537	lL	2
91	92	I	A	41.942729349	9.399e-11	IA	1
91	92	I	B	41.942729349	9.399e-11	IB	1
91	92	I	L	41.942729349	7.803e-10	IL	2
91	92	A	L	0	1	AL	1
91	92	B	L	0	1	BL	1
91	103	i	a	5.4616441432	0.01944	ia	1
91	103	i	b	8.1010453836	0.004424	ib	1
91	103	i	l	8.2296913368	0.01633	il	2
91	103	i	I	0.571410906400004	0.7515	iI	2
91	103	a	l	2.7680471936	0.09616	al	1
91	103	a	A	0.564204662199998	0.7542	aA	2
91	103	b	l	0.128645953199999	0.7198	bl	1
91	103	b	B	0.421919164800002	0.8098	bB	2
91	103	l	L	0.422624436599996	0.8095	lL	2
91	103	I	A	5.454437899	0.01952	IA	1
91	103	I	B	7.951553642	0.004805	IB	1
91	103	I	L	8.08090486699999	0.01759	IL	2
91	103	A	L	2.626466968	0.1051	AL	1
91	103	B	L	0.129351224999994	0.7191	BL	1
91	105	i	a	1.9340934512	0.1643	ia	1
91	105	i	b	2.911852377	0.08793	ib	1
91	105	i	l	4.09950162999999	0.1288	il	2
91	105	i	I	2.15900692	0.3398	iI	2
91	105	a	l	2.16540817879999	0.1411	al	1
91	105	a	A	1.78234071599999	0.4102	aA	2
91	105	b	l	1.18764925299999	0.2758	bl	1
91	105	b	B	1.92544245299999	0.3819	bB	2
91	105	l	L	2.08316010479999	0.3529	lL	2
91	105	I	A	1.5574272472	0.212	IA	1
91	105	I	B	2.67828790999999	0.1017	IB	1
91	105	I	L	4.02365481479998	0.1337	IL	2
91	105	A	L	2.46622756759999	0.1163	AL	1
91	105	B	L	1.34536690479999	0.2461	BL	1
91	106	i	a	1.9340934512	0.1643	ia	1
91	106	i	b	2.911852377	0.08793	ib	1
91	106	i	l	4.09950162999999	0.1288	il	2
91	106	i	I	2.15900692	0.3398	iI	2
91	106	a	l	2.16540817879999	0.1411	al	1
91	106	a	A	1.78234071599999	0.4102	aA	2
91	106	b	l	1.18764925299999	0.2758	bl	1
91	106	b	B	1.92544245299999	0.3819	bB	2
91	106	l	L	2.08316010479999	0.3529	lL	2
91	106	I	A	1.5574272472	0.212	IA	1
91	106	I	B	2.67828790999999	0.1017	IB	1
91	106	I	L	4.02365481479998	0.1337	IL	2
91	106	A	L	2.46622756759999	0.1163	AL	1
91	106	B	L	1.34536690479999	0.2461	BL	1
91	107	i	a	2.12847224520002	0.1446	ia	1
91	107	i	b	3.06981612800001	0.07976	ib	1
91	107	i	l	4.18312468880001	0.1235	il	2
91	107	i	I	1.78324124900001	0.41	iI	2
91	107	a	l	2.05465244359999	0.1517	al	1
91	107	a	A	1.44522922119998	0.4855	aA	2
91	107	b	l	1.11330856079999	0.2914	bl	1
91	107	b	B	1.54874411	0.461	bB	2
91	107	l	L	1.680919862	0.4315	lL	2
91	107	I	A	1.79046021739998	0.1809	IA	1
91	107	I	B	2.835318989	0.09221	IB	1
91	107	I	L	4.08080330179999	0.13	IL	2
91	107	A	L	2.29034308440001	0.1302	AL	1
91	107	B	L	1.24548431279999	0.2644	BL	1
91	108	i	a	1.9340934512	0.1643	ia	1
91	108	i	b	2.911852377	0.08793	ib	1
91	108	i	l	4.09950162999999	0.1288	il	2
91	108	i	I	2.15900692	0.3398	iI	2
91	108	a	l	2.16540817879999	0.1411	al	1
91	108	a	A	1.78234071599999	0.4102	aA	2
91	108	b	l	1.18764925299999	0.2758	bl	1
91	108	b	B	1.92544245299999	0.3819	bB	2
91	108	l	L	2.08316010479999	0.3529	lL	2
91	108	I	A	1.5574272472	0.212	IA	1
91	108	I	B	2.67828790999999	0.1017	IB	1
91	108	I	L	4.02365481479998	0.1337	IL	2
91	108	A	L	2.46622756759999	0.1163	AL	1
91	108	B	L	1.34536690479999	0.2461	BL	1
91	109	i	a	2.12847224520002	0.1446	ia	1
91	109	i	b	3.06981612800001	0.07976	ib	1
91	109	i	l	4.18312468880001	0.1235	il	2
91	109	i	I	1.78324124900001	0.41	iI	2
91	109	a	l	2.05465244359999	0.1517	al	1
91	109	a	A	1.44522922119998	0.4855	aA	2
91	109	b	l	1.11330856079999	0.2914	bl	1
91	109	b	B	1.54874411	0.461	bB	2
91	109	l	L	1.680919862	0.4315	lL	2
91	109	I	A	1.79046021739998	0.1809	IA	1
91	109	I	B	2.835318989	0.09221	IB	1
91	109	I	L	4.08080330179999	0.13	IL	2
91	109	A	L	2.29034308440001	0.1302	AL	1
91	109	B	L	1.24548431279999	0.2644	BL	1
91	110	i	a	1.9340934512	0.1643	ia	1
91	110	i	b	2.911852377	0.08793	ib	1
91	110	i	l	4.09950162999999	0.1288	il	2
91	110	i	I	2.15900692	0.3398	iI	2
91	110	a	l	2.16540817879999	0.1411	al	1
91	110	a	A	1.78234071599999	0.4102	aA	2
91	110	b	l	1.18764925299999	0.2758	bl	1
91	110	b	B	1.92544245299999	0.3819	bB	2
91	110	l	L	2.08316010479999	0.3529	lL	2
91	110	I	A	1.5574272472	0.212	IA	1
91	110	I	B	2.67828790999999	0.1017	IB	1
91	110	I	L	4.02365481479998	0.1337	IL	2
91	110	A	L	2.46622756759999	0.1163	AL	1
91	110	B	L	1.34536690479999	0.2461	BL	1
91	111	i	a	1.9340934512	0.1643	ia	1
91	111	i	b	2.911852377	0.08793	ib	1
91	111	i	l	4.09950162999999	0.1288	il	2
91	111	i	I	2.15900692	0.3398	iI	2
91	111	a	l	2.16540817879999	0.1411	al	1
91	111	a	A	1.78234071599999	0.4102	aA	2
91	111	b	l	1.18764925299999	0.2758	bl	1
91	111	b	B	1.92544245299999	0.3819	bB	2
91	111	l	L	2.08316010479999	0.3529	lL	2
91	111	I	A	1.5574272472	0.212	IA	1
91	111	I	B	2.67828790999999	0.1017	IB	1
91	111	I	L	4.02365481479998	0.1337	IL	2
91	111	A	L	2.46622756759999	0.1163	AL	1
91	111	B	L	1.34536690479999	0.2461	BL	1
92	103	i	a	5.4616441432	0.01944	ia	1
92	103	i	b	8.1010453836	0.004424	ib	1
92	103	i	l	8.2296913368	0.01633	il	2
92	103	i	I	0.571410906400004	0.7515	iI	2
92	103	a	l	2.7680471936	0.09616	al	1
92	103	a	A	0.564204662199998	0.7542	aA	2
92	103	b	l	0.128645953199999	0.7198	bl	1
92	103	b	B	0.421919164800002	0.8098	bB	2
92	103	l	L	0.422624436599996	0.8095	lL	2
92	103	I	A	5.454437899	0.01952	IA	1
92	103	I	B	7.951553642	0.004805	IB	1
92	103	I	L	8.08090486699999	0.01759	IL	2
92	103	A	L	2.626466968	0.1051	AL	1
92	103	B	L	0.129351224999994	0.7191	BL	1
92	105	i	a	1.9340934512	0.1643	ia	1
92	105	i	b	2.911852377	0.08793	ib	1
92	105	i	l	4.09950162999999	0.1288	il	2
92	105	i	I	2.15900692	0.3398	iI	2
92	105	a	l	2.16540817879999	0.1411	al	1
92	105	a	A	1.78234071599999	0.4102	aA	2
92	105	b	l	1.18764925299999	0.2758	bl	1
92	105	b	B	1.92544245299999	0.3819	bB	2
92	105	l	L	2.08316010479999	0.3529	lL	2
92	105	I	A	1.5574272472	0.212	IA	1
92	105	I	B	2.67828790999999	0.1017	IB	1
92	105	I	L	4.02365481479998	0.1337	IL	2
92	105	A	L	2.46622756759999	0.1163	AL	1
92	105	B	L	1.34536690479999	0.2461	BL	1
92	106	i	a	1.9340934512	0.1643	ia	1
92	106	i	b	2.911852377	0.08793	ib	1
92	106	i	l	4.09950162999999	0.1288	il	2
92	106	i	I	2.15900692	0.3398	iI	2
92	106	a	l	2.16540817879999	0.1411	al	1
92	106	a	A	1.78234071599999	0.4102	aA	2
92	106	b	l	1.18764925299999	0.2758	bl	1
92	106	b	B	1.92544245299999	0.3819	bB	2
92	106	l	L	2.08316010479999	0.3529	lL	2
92	106	I	A	1.5574272472	0.212	IA	1
92	106	I	B	2.67828790999999	0.1017	IB	1
92	106	I	L	4.02365481479998	0.1337	IL	2
92	106	A	L	2.46622756759999	0.1163	AL	1
92	106	B	L	1.34536690479999	0.2461	BL	1
92	107	i	a	2.12847224520002	0.1446	ia	1
92	107	i	b	3.06981612800001	0.07976	ib	1
92	107	i	l	4.18312468880001	0.1235	il	2
92	107	i	I	1.78324124900001	0.41	iI	2
92	107	a	l	2.05465244359999	0.1517	al	1
92	107	a	A	1.44522922119998	0.4855	aA	2
92	107	b	l	1.11330856079999	0.2914	bl	1
92	107	b	B	1.54874411	0.461	bB	2
92	107	l	L	1.680919862	0.4315	lL	2
92	107	I	A	1.79046021739998	0.1809	IA	1
92	107	I	B	2.835318989	0.09221	IB	1
92	107	I	L	4.08080330179999	0.13	IL	2
92	107	A	L	2.29034308440001	0.1302	AL	1
92	107	B	L	1.24548431279999	0.2644	BL	1
92	108	i	a	1.9340934512	0.1643	ia	1
92	108	i	b	2.911852377	0.08793	ib	1
92	108	i	l	4.09950162999999	0.1288	il	2
92	108	i	I	2.15900692	0.3398	iI	2
92	108	a	l	2.16540817879999	0.1411	al	1
92	108	a	A	1.78234071599999	0.4102	aA	2
92	108	b	l	1.18764925299999	0.2758	bl	1
92	108	b	B	1.92544245299999	0.3819	bB	2
92	108	l	L	2.08316010479999	0.3529	lL	2
92	108	I	A	1.5574272472	0.212	IA	1
92	108	I	B	2.67828790999999	0.1017	IB	1
92	108	I	L	4.02365481479998	0.1337	IL	2
92	108	A	L	2.46622756759999	0.1163	AL	1
92	108	B	L	1.34536690479999	0.2461	BL	1
92	109	i	a	2.12847224520002	0.1446	ia	1
92	109	i	b	3.06981612800001	0.07976	ib	1
92	109	i	l	4.18312468880001	0.1235	il	2
92	109	i	I	1.78324124900001	0.41	iI	2
92	109	a	l	2.05465244359999	0.1517	al	1
92	109	a	A	1.44522922119998	0.4855	aA	2
92	109	b	l	1.11330856079999	0.2914	bl	1
92	109	b	B	1.54874411	0.461	bB	2
92	109	l	L	1.680919862	0.4315	lL	2
92	109	I	A	1.79046021739998	0.1809	IA	1
92	109	I	B	2.835318989	0.09221	IB	1
92	109	I	L	4.08080330179999	0.13	IL	2
92	109	A	L	2.29034308440001	0.1302	AL	1
92	109	B	L	1.24548431279999	0.2644	BL	1
92	110	i	a	1.9340934512	0.1643	ia	1
92	110	i	b	2.911852377	0.08793	ib	1
92	110	i	l	4.09950162999999	0.1288	il	2
92	110	i	I	2.15900692	0.3398	iI	2
92	110	a	l	2.16540817879999	0.1411	al	1
92	110	a	A	1.78234071599999	0.4102	aA	2
92	110	b	l	1.18764925299999	0.2758	bl	1
92	110	b	B	1.92544245299999	0.3819	bB	2
92	110	l	L	2.08316010479999	0.3529	lL	2
92	110	I	A	1.5574272472	0.212	IA	1
92	110	I	B	2.67828790999999	0.1017	IB	1
92	110	I	L	4.02365481479998	0.1337	IL	2
92	110	A	L	2.46622756759999	0.1163	AL	1
92	110	B	L	1.34536690479999	0.2461	BL	1
92	111	i	a	1.9340934512	0.1643	ia	1
92	111	i	b	2.911852377	0.08793	ib	1
92	111	i	l	4.09950162999999	0.1288	il	2
92	111	i	I	2.15900692	0.3398	iI	2
92	111	a	l	2.16540817879999	0.1411	al	1
92	111	a	A	1.78234071599999	0.4102	aA	2
92	111	b	l	1.18764925299999	0.2758	bl	1
92	111	b	B	1.92544245299999	0.3819	bB	2
92	111	l	L	2.08316010479999	0.3529	lL	2
92	111	I	A	1.5574272472	0.212	IA	1
92	111	I	B	2.67828790999999	0.1017	IB	1
92	111	I	L	4.02365481479998	0.1337	IL	2
92	111	A	L	2.46622756759999	0.1163	AL	1
92	111	B	L	1.34536690479999	0.2461	BL	1
93	94	i	a	48.5906276322	3.154e-12	ia	1
93	94	i	b	48.5906276322	3.154e-12	ib	1
93	94	i	l	48.5906276322	2.81e-11	il	2
93	94	i	I	31.534626164	1.42e-07	iI	2
93	94	a	l	0	1	al	1
93	94	a	A	20.063186418	4.399e-05	aA	2
93	94	b	l	0	1	bl	1
93	94	b	B	20.063186418	4.399e-05	bB	2
93	94	l	L	20.063186418	4.399e-05	lL	2
93	94	I	A	37.1191878862	1.111e-09	IA	1
93	94	I	B	37.1191878862	1.111e-09	IB	1
93	94	I	L	37.1191878862	8.703e-09	IL	2
93	94	A	L	0	1	AL	1
93	94	B	L	0	1	BL	1
93	97	i	a	39.0390469928	4.154e-10	ia	1
93	97	i	b	31.547355376	1.946e-08	ib	1
93	97	i	l	39.1949159622	3.083e-09	il	2
93	97	i	I	24.3010502264	5.286e-06	iI	2
93	97	a	l	0.155868969400004	0.693	al	1
93	97	a	A	18.8884059142	7.915e-05	aA	2
93	97	b	l	7.6475605862	0.005685	bl	1
93	97	b	B	24.4902959518	4.808e-06	bB	2
93	97	l	L	18.7777536306	8.365e-05	lL	2
93	97	I	A	33.6264026806	6.678e-09	IA	1
93	97	I	B	31.7366011014	1.766e-08	IB	1
93	97	I	L	33.6716193664	4.879e-08	IL	2
93	97	A	L	0.0452166857999998	0.8316	AL	1
93	97	B	L	1.93501826500001	0.1642	BL	1
93	98	i	a	48.5906276322	3.154e-12	ia	1
93	98	i	b	48.5906276322	3.154e-12	ib	1
93	98	i	l	48.5906276322	2.81e-11	il	2
93	98	i	I	31.534626164	1.42e-07	iI	2
93	98	a	l	0	1	al	1
93	98	a	A	20.063186418	4.399e-05	aA	2
93	98	b	l	0	1	bl	1
93	98	b	B	20.063186418	4.399e-05	bB	2
93	98	l	L	20.063186418	4.399e-05	lL	2
93	98	I	A	37.1191878862	1.111e-09	IA	1
93	98	I	B	37.1191878862	1.111e-09	IB	1
93	98	I	L	37.1191878862	8.703e-09	IL	2
93	98	A	L	0	1	AL	1
93	98	B	L	0	1	BL	1
94	97	i	a	39.0390469928	4.154e-10	ia	1
94	97	i	b	31.547355376	1.946e-08	ib	1
94	97	i	l	39.1949159622	3.083e-09	il	2
94	97	i	I	24.3010502264	5.286e-06	iI	2
94	97	a	l	0.155868969400004	0.693	al	1
94	97	a	A	18.8884059142	7.915e-05	aA	2
94	97	b	l	7.6475605862	0.005685	bl	1
94	97	b	B	24.4902959518	4.808e-06	bB	2
94	97	l	L	18.7777536306	8.365e-05	lL	2
94	97	I	A	33.6264026806	6.678e-09	IA	1
94	97	I	B	31.7366011014	1.766e-08	IB	1
94	97	I	L	33.6716193664	4.879e-08	IL	2
94	97	A	L	0.0452166857999998	0.8316	AL	1
94	97	B	L	1.93501826500001	0.1642	BL	1
94	98	i	a	48.5906276322	3.154e-12	ia	1
94	98	i	b	48.5906276322	3.154e-12	ib	1
94	98	i	l	48.5906276322	2.81e-11	il	2
94	98	i	I	31.534626164	1.42e-07	iI	2
94	98	a	l	0	1	al	1
94	98	a	A	20.063186418	4.399e-05	aA	2
94	98	b	l	0	1	bl	1
94	98	b	B	20.063186418	4.399e-05	bB	2
94	98	l	L	20.063186418	4.399e-05	lL	2
94	98	I	A	37.1191878862	1.111e-09	IA	1
94	98	I	B	37.1191878862	1.111e-09	IB	1
94	98	I	L	37.1191878862	8.703e-09	IL	2
94	98	A	L	0	1	AL	1
94	98	B	L	0	1	BL	1
95	100	i	a	40.7386661818	1.74e-10	ia	1
95	100	i	b	40.7386661818	1.74e-10	ib	1
95	100	i	l	40.7386661818	1.425e-09	il	2
95	100	i	I	1.39310371400001	0.4983	iI	2
95	100	a	l	0	1	al	1
95	100	a	A	0.710463079999997	0.701	aA	2
95	100	b	l	0	1	bl	1
95	100	b	B	0.710463079999997	0.701	bB	2
95	100	l	L	0.710463079999997	0.701	lL	2
95	100	I	A	40.0560255478	2.468e-10	IA	1
95	100	I	B	40.0560255478	2.468e-10	IB	1
95	100	I	L	40.0560255478	2.004e-09	IL	2
95	100	A	L	0	1	AL	1
95	100	B	L	0	1	BL	1
95	101	i	a	40.7386661818	1.74e-10	ia	1
95	101	i	b	40.7386661818	1.74e-10	ib	1
95	101	i	l	40.7386661818	1.425e-09	il	2
95	101	i	I	1.39310371400001	0.4983	iI	2
95	101	a	l	0	1	al	1
95	101	a	A	0.710463079999997	0.701	aA	2
95	101	b	l	0	1	bl	1
95	101	b	B	0.710463079999997	0.701	bB	2
95	101	l	L	0.710463079999997	0.701	lL	2
95	101	I	A	40.0560255478	2.468e-10	IA	1
